InputId,RemoteId
121988894549,121988894549
121952245620,121952245620
121939165310,121939165310
121773280175,121773280175
121758885472,121758885472
121802844488,121802844488
121916797962,121916797962
121929965632,121929965632
121918751269,121918751269
121982061976,121982061976
121926019373,121926019373
121928110088,121928110088
121935376170,121935376170
121964498808,121964498808
121973419785,121973419785
121989401183,121989401183
121955241099,121955241099
121885286824,121885286824
121760277315,121760277315
121974476805,121974476805
121981882980,121981882980
121981560370,121981560370
121965586198,121965586198
121982449304,121982449304
121935345468,121935345468
121975949393,121975949393
121772814449,121772814449
121923102485,121923102485
121989068620,121989068620
161687558918,161687558918
121981706568,121981706568
121929885265,121929885265
121891247247,121891247247
121924535114,121924535114
121929178942,121929178942
121928033451,121928033451
121797079723,121797079723
121913547137,121913547137
151433595297,151433595297
121989846019,121989846019
121950494791,121950494791
121941533594,121941533594
121960673460,121960673460
121965542056,121965542056
121990586212,121990586212
121783572150,121783572150
121915877191,121915877191
121968728727,121968728727
121927786801,121927786801
121939173007,121939173007
121920781362,121920781362
121981412370,121981412370
161353517906,161353517906
162366314619,162366314619
121961151002,121961151002
121973455464,121973455464
121927570700,121927570700
121964790668,121964790668
121939098029,121939098029
150545400187,150545400187
121883824039,121883824039
121926328082,121926328082
121960659776,121960659776
121936426926,121936426926
121770187956,121770187956
121937866786,121937866786
153220403634,153220403634
121974465085,121974465085
121916260507,121916260507
121990210716,121990210716
121989518594,121989518594
121929944934,121929944934
121990299462,121990299462
121779852682,121779852682
121924372485,121924372485
121969199203,121969199203
121916906406,121916906406
121946791193,121946791193
121758422395,121758422395
121760123932,121760123932
121989069887,121989069887
121947702111,121947702111
121989280353,121989280353
150518685816,150518685816
121916889872,121916889872
121982092313,121982092313
121770182303,121770182303
121965582472,121965582472
121915510311,121915510311
121892620109,121892620109
121969200138,121969200138
121772189020,121772189020
121989547283,121989547283
121931328548,121931328548
121781567235,121781567235
121929617815,121929617815
121826042809,121826042809
121974975544,121974975544
121886971908,121886971908
121776217642,121776217642
121931817863,121931817863
121922150279,121922150279
121931018680,121931018680
121973783894,121973783894
121948143402,121948143402
121915384196,121915384196
121945728810,121945728810
121970350931,121970350931
121926838682,121926838682
160168111513,160168111513
121780872252,121780872252
121774521687,121774521687
121780472249,121780472249
121948370516,121948370516
121799191597,121799191597
121957102616,121957102616
121922500367,121922500367
121783729262,121783729262
121918742065,121918742065
121981589912,121981589912
121928079125,121928079125
121989699655,121989699655
121920291345,121920291345
161446672135,161446672135
121953865396,121953865396
121923919428,121923919428
121922459821,121922459821
150510673938,150510673938
121772964506,121772964506
121930272264,121930272264
121988893311,121988893311
121957120382,121957120382
121923000676,121923000676
121953904705,121953904705
121981409296,121981409296
121981349001,121981349001
121925011092,121925011092
129188766208,129188766208
121989369094,121989369094
121927099577,121927099577
160571397895,160571397895
121952230239,121952230239
132234783514,132234783514
121919990061,121919990061
121827608175,121827608175
121989217931,121989217931
144535351963,144535351963
121965581713,121965581713
121989461590,121989461590
121950307118,121950307118
121982449982,121982449982
121886239402,121886239402
121921110814,121921110814
121885864805,121885864805
121981468482,121981468482
121930355726,121930355726
121950469483,121950469483
121769561400,121769561400
121926077335,121926077335
145063012488,145063012488
121913699104,121913699104
121924047422,121924047422
121970355558,121970355558
121929618185,121929618185
121970544016,121970544016
121963114589,121963114589
121937913423,121937913423
121926405391,121926405391
121974969684,121974969684
121759822860,121759822860
121920158252,121920158252
121921131528,121921131528
121925753968,121925753968
121772965966,121772965966
121965537289,121965537289
121924012321,121924012321
121989699463,121989699463
121930397707,121930397707
121949025806,121949025806
121765996812,121765996812
121990179375,121990179375
121773584499,121773584499
121948109375,121948109375
121927413075,121927413075
121929193145,121929193145
121989937569,121989937569
121989606579,121989606579
121765995867,121765995867
131733842233,131733842233
121759456602,121759456602
121989458824,121989458824
121920296611,121920296611
121970522252,121970522252
150621702675,150621702675
121918893688,121918893688
121925469081,121925469081
121925258112,121925258112
121929336101,121929336101
121940245366,121940245366
121937761720,121937761720
121770959944,121770959944
121973764477,121973764477
121929889368,121929889368
161809996186,161809996186
121982123391,121982123391
121759820300,121759820300
121914058657,121914058657
121768320301,121768320301
121784299632,121784299632
121922815107,121922815107
121913780291,121913780291
121926221391,121926221391
121929800004,121929800004
121982094607,121982094607
121923535907,121923535907
121770183043,121770183043
121929315477,121929315477
121929949522,121929949522
121781401238,121781401238
121922617766,121922617766
121923146610,121923146610
121768166918,121768166918
121989279385,121989279385
121770795776,121770795776
121931355951,121931355951
121942171705,121942171705
121917577302,121917577302
150876305001,150876305001
121964441016,121964441016
121982510103,121982510103
129163176839,129163176839
121913758353,121913758353
121924376741,121924376741
121783728050,121783728050
121921134242,121921134242
121981524798,121981524798
121928489848,121928489848
121989546146,121989546146
121952243871,121952243871
121970355327,121970355327
121770023501,121770023501
121989281044,121989281044
121914059599,121914059599
121935137355,121935137355
121767234998,121767234998
121961072202,121961072202
121920182436,121920182436
121934585769,121934585769
121989067437,121989067437
121927571632,121927571632
121955160989,121955160989
121989904213,121989904213
121774203709,121774203709
121920203854,121920203854
121965581217,121965581217
121989785698,121989785698
121780943230,121780943230
133832851801,133832851801
121929420155,121929420155
121955206659,121955206659
121772343654,121772343654
121783572322,121783572322
121963181204,121963181204
121884626757,121884626757
121885755434,121885755434
158587376141,158587376141
121989669715,121989669715
121929026966,121929026966
121783212378,121783212378
121982420264,121982420264
121768940842,121768940842
121981407578,121981407578
121941971836,121941971836
121774821381,121774821381
121923455115,121923455115
121782024096,121782024096
121989104725,121989104725
121927250833,121927250833
121920027030,121920027030
121799351311,121799351311
121920036947,121920036947
121953884534,121953884534
121773587312,121773587312
121989520390,121989520390
121929950747,121929950747
121981558191,121981558191
121798653744,121798653744
121927473955,121927473955
121822863770,121822863770
121760276807,121760276807
121970523392,121970523392
121975949595,121975949595
121989132813,121989132813
121936537377,121936537377
121963864411,121963864411
121989459998,121989459998
121932365994,121932365994
121928563755,121928563755
121766273451,121766273451
121917498963,121917498963
121965337255,121965337255
121782491573,121782491573
121920808369,121920808369
150504201346,150504201346
121964439661,121964439661
121980592726,121980592726
121758728727,121758728727
121919738762,121919738762
121929271813,121929271813
121970545547,121970545547
121950340619,121950340619
121779390860,121779390860
161698352203,161698352203
121932363539,121932363539
121772966306,121772966306
121939164579,121939164579
121923621685,121923621685
121779391644,121779391644
121937719613,121937719613
121926021005,121926021005
121885946014,121885946014
121928496528,121928496528
121922842893,121922842893
161444777596,161444777596
121952264831,121952264831
127096992563,127096992563
121970997016,121970997016
121923618964,121923618964
150550938455,150550938455
121932393814,121932393814
121920050026,121920050026
121916883373,121916883373
121919549777,121919549777
121925863997,121925863997
121952282942,121952282942
121773899915,121773899915
121950475074,121950475074
121922835635,121922835635
121775289922,121775289922
121923080609,121923080609
121758885963,121758885963
121928034690,121928034690
129143914676,129143914676
121918353589,121918353589
121772964420,121772964420
121981559364,121981559364
121932415893,121932415893
121946785589,121946785589
121941533062,121941533062
121981528590,121981528590
121982066968,121982066968
121771879813,121771879813
121922840397,121922840397
121764912196,121764912196
121945773483,121945773483
121765999201,121765999201
129161777573,129161777573
121758424446,121758424446
121772814151,121772814151
121934586169,121934586169
121770795669,121770795669
121953893670,121953893670
121923930792,121923930792
121918584093,121918584093
121767399214,121767399214
121982453665,121982453665
121926707025,121926707025
121956751787,121956751787
121759195549,121759195549
121920643256,121920643256
121927458063,121927458063
121939092599,121939092599
121766260771,121766260771
121929892895,121929892895
150874362790,150874362790
121968756337,121968756337
121887195530,121887195530
121923409001,121923409001
121770640042,121770640042
121769871455,121769871455
121772962938,121772962938
121981943698,121981943698
121968732443,121968732443
121916634792,121916634792
121822710918,121822710918
121770329940,121770329940
121955206943,121955206943
121982510711,121982510711
121766570059,121766570059
140717957731,140717957731
121758423402,121758423402
121916265816,121916265816
121886703471,121886703471
121955244615,121955244615
121772036524,121772036524
121982036078,121982036078
162420451158,162420451158
121980597882,121980597882
121892583244,121892583244
121935025267,121935025267
121774822953,121774822953
121885877766,121885877766
121981349962,121981349962
161449348514,161449348514
121822708089,121822708089
121948383628,121948383628
121989074579,121989074579
121783728680,121783728680
121918899109,121918899109
150519485240,150519485240
121970507562,121970507562
121920669259,121920669259
121929657673,121929657673
121927472659,121927472659
121989310728,121989310728
121950497565,121950497565
121927923005,121927923005
121771573633,121771573633
121950459979,121950459979
121975956783,121975956783
121982032519,121982032519
121989697078,121989697078
158404644195,158404644195
121952199520,121952199520
121772964522,121772964522
121929916014,121929916014
121956711332,121956711332
121930266150,121930266150
121924185687,121924185687
121892644482,121892644482
121920833711,121920833711
121926548283,121926548283
162765257583,162765257583
121982393217,121982393217
121974460299,121974460299
121936536082,121936536082
121926405813,121926405813
121950497974,121950497974
121932366254,121932366254
121936448270,121936448270
158734640496,158734640496
121928650851,121928650851
121990357543,121990357543
121916797719,121916797719
121968750351,121968750351
121930118526,121930118526
121769714078,121769714078
121974286389,121974286389
121989194051,121989194051
121768321290,121768321290
121921134194,121921134194
121923697666,121923697666
121981586971,121981586971
121767236475,121767236475
121913771343,121913771343
121927564090,121927564090
121779854758,121779854758
121990270003,121990270003
137661553781,137661553781
121924626461,121924626461
121937775753,121937775753
121924072254,121924072254
121947741871,121947741871
121948384588,121948384588
121988653752,121988653752
121957124206,121957124206
121929487218,121929487218
121974966050,121974966050
121781402277,121781402277
121934541651,121934541651
121929957220,121929957220
121957486950,121957486950
121928646826,121928646826
121917565320,121917565320
121758575988,121758575988
121926012337,121926012337
121937744754,121937744754
121926220954,121926220954
121891050787,121891050787
121917408889,121917408889
121982331482,121982331482
121982007681,121982007681
121950257729,121950257729
162706653567,162706653567
121926405392,121926405392
121973797910,121973797910
121759198273,121759198273
121939178252,121939178252
161455153730,161455153730
121780939561,121780939561
121990588690,121990588690
121924548402,121924548402
121965266803,121965266803
150571363229,150571363229
121948329069,121948329069
121824074868,121824074868
121945774424,121945774424
121925306805,121925306805
121915486275,121915486275
121937945924,121937945924
121892007974,121892007974
121989101336,121989101336
121981676899,121981676899
121989516399,121989516399
121917408908,121917408908
121917403491,121917403491
121946873754,121946873754
121917259592,121917259592
121989427716,121989427716
121963123827,121963123827
121945758485,121945758485
121941536162,121941536162
121981916079,121981916079
163615981122,163615981122
121925009529,121925009529
121886703498,121886703498
121921060025,121921060025
121922304427,121922304427
121918951557,121918951557
121886767461,121886767461
121773280420,121773280420
121971053717,121971053717
121799348785,121799348785
121774358883,121774358883
121823406607,121823406607
121781226160,121781226160
161826680629,161826680629
121915953926,121915953926
121767698849,121767698849
121927144766,121927144766
121982244186,121982244186
121926092975,121926092975
121922194735,121922194735
121929730114,121929730114
121779388548,121779388548
121980567571,121980567571
121931049334,121931049334
121950285485,121950285485
121779851893,121779851893
121989310888,121989310888
121762741416,121762741416
121920667825,121920667825
121923457142,121923457142
163648370970,163648370970
121926821528,121926821528
121989097894,121989097894
121924805926,121924805926
130013877584,130013877584
121942228231,121942228231
121968752534,121968752534
121981794667,121981794667
121768789291,121768789291
121928101394,121928101394
121927560841,121927560841
121930355844,121930355844
121770645800,121770645800
121965579783,121965579783
132945158808,132945158808
140058580815,140058580815
121988798393,121988798393
121925319593,121925319593
121957131122,121957131122
121981793207,121981793207
122790449569,122790449569
121965229480,121965229480
121917562459,121917562459
121800108455,121800108455
121759824232,121759824232
121926645524,121926645524
121927638615,121927638615
121929426615,121929426615
121945686185,121945686185
121964813654,121964813654
121773741679,121773741679
121760906398,121760906398
128186545069,128186545069
140059072778,140059072778
161602638639,161602638639
121974976608,121974976608
121982214493,121982214493
121920026731,121920026731
121968756889,121968756889
121928493491,121928493491
121923126273,121923126273
121931812263,121931812263
121939178305,121939178305
121927250986,121927250986
121781247910,121781247910
121917546606,121917546606
121918595203,121918595203
121974835517,121974835517
121918117916,121918117916
121988895320,121988895320
121930119091,121930119091
150611584099,150611584099
121916110100,121916110100
121771267190,121771267190
121965259886,121965259886
121935336033,121935336033
121968745098,121968745098
121916316967,121916316967
141389750860,141389750860
121937794692,121937794692
162767009183,162767009183
121989457074,121989457074
121924974777,121924974777
121927026197,121927026197
121945774603,121945774603
121981854110,121981854110
121917578356,121917578356
121950343046,121950343046
121926403734,121926403734
121917241399,121917241399
121780632221,121780632221
121772503143,121772503143
121765382262,121765382262
121885045839,121885045839
129876603751,129876603751
121949024168,121949024168
121963205122,121963205122
141116705817,141116705817
121949057636,121949057636
121982242702,121982242702
121918944686,121918944686
121953813518,121953813518
121932120608,121932120608
121932432289,121932432289
132961212695,132961212695
121957135753,121957135753
121989128969,121989128969
161375547958,161375547958
121770795168,121770795168
121922527777,121922527777
121920157998,121920157998
121935982259,121935982259
121780787032,121780787032
121780632964,121780632964
132948845057,132948845057
136657519513,136657519513
145908185916,145908185916
121780472109,121780472109
121760755349,121760755349
121921110799,121921110799
140862673567,140862673567
121926991536,121926991536
121775133002,121775133002
121929495340,121929495340
121935963674,121935963674
126915075911,126915075911
121957139494,121957139494
126483488362,126483488362
162405344096,162405344096
121952245355,121952245355
121772347829,121772347829
121981883456,121981883456
121931755834,121931755834
121922780231,121922780231
121770491151,121770491151
121961136477,121961136477
121920184081,121920184081
121886326029,121886326029
121783730607,121783730607
121917427309,121917427309
121885946033,121885946033
121959945888,121959945888
121924673423,121924673423
121927412115,121927412115
163583207041,163583207041
121928028165,121928028165
121780630812,121780630812
150548830620,150548830620
121981618815,121981618815
121923465499,121923465499
121946844683,121946844683
121775296388,121775296388
121780628511,121780628511
121926634304,121926634304
121946872600,121946872600
121775598615,121775598615
121916331172,121916331172
121919564686,121919564686
162765010537,162765010537
121927718814,121927718814
121964506484,121964506484
121764759447,121764759447
121916274541,121916274541
132957418612,132957418612
130824828674,130824828674
122783457953,122783457953
121914007810,121914007810
150519027011,150519027011
121948097975,121948097975
121925420433,121925420433
121970546070,121970546070
121773430556,121773430556
121780472997,121780472997
121915406242,121915406242
121930259283,121930259283
121965567106,121965567106
121916885765,121916885765
154142689100,154142689100
121968739649,121968739649
121760123826,121760123826
121822859895,121822859895
121772655502,121772655502
121918187645,121918187645
121928574832,121928574832
121765541928,121765541928
121989846943,121989846943
129126170497,129126170497
121770645571,121770645571
121970527385,121970527385
121768005784,121768005784
121928027973,121928027973
121970356253,121970356253
121989635436,121989635436
121950496648,121950496648
121929479601,121929479601
121918636933,121918636933
121969201159,121969201159
121937756703,121937756703
121952245106,121952245106
121924053851,121924053851
160165429526,160165429526
142738309416,142738309416
122801847310,122801847310
121759052704,121759052704
121975955075,121975955075
121974307000,121974307000
121765536258,121765536258
121922489106,121922489106
121920668293,121920668293
121937867053,121937867053
121989132076,121989132076
121916477323,121916477323
121969164394,121969164394
121916419629,121916419629
121886376789,121886376789
163645346316,163645346316
121964438790,121964438790
121989608999,121989608999
121919585539,121919585539
121888703884,121888703884
149763613361,149763613361
121775599224,121775599224
121774203509,121774203509
121982270555,121982270555
121981706037,121981706037
121924832673,121924832673
121774207340,121774207340
121981793614,121981793614
121918324337,121918324337
121780942699,121780942699
121989222040,121989222040
121800112517,121800112517
133849201209,133849201209
121920823202,121920823202
121919978915,121919978915
121926685582,121926685582
121913771649,121913771649
121783891275,121783891275
121884612112,121884612112
154142721040,154142721040
121937863449,121937863449
121969184062,121969184062
121917263522,121917263522
121947674484,121947674484
121930198351,121930198351
121927788069,121927788069
121981499255,121981499255
121887013397,121887013397
121759975558,121759975558
121941990280,121941990280
121920202807,121920202807
121772347826,121772347826
121990241024,121990241024
121917350303,121917350303
121919232333,121919232333
121929006706,121929006706
121934624391,121934624391
121778931343,121778931343
121929573214,121929573214
121927025949,121927025949
121927015998,121927015998
121969199186,121969199186
142766825573,142766825573
121918202137,121918202137
121961069622,121961069622
121884626768,121884626768
121940314173,121940314173
121924861233,121924861233
121932121419,121932121419
121797083462,121797083462
121775754504,121775754504
121970391397,121970391397
121924511161,121924511161
121772502129,121772502129
121929420176,121929420176
128243412992,128243412992
121917413216,121917413216
150233396804,150233396804
121926685001,121926685001
134586404867,134586404867
121963178502,121963178502
121963869441,121963869441
121769561655,121769561655
121915569445,121915569445
121969179712,121969179712
121885958935,121885958935
121772810900,121772810900
121924393298,121924393298
121799345807,121799345807
121942251363,121942251363
121947723824,121947723824
121981824285,121981824285
121950285843,121950285843
121920821862,121920821862
121940271992,121940271992
121924001854,121924001854
121913618986,121913618986
121990149787,121990149787
153251589243,153251589243
121923138394,121923138394
121922815121,121922815121
121768224344,121768224344
121935337070,121935337070
151437930149,151437930149
121916808784,121916808784
162772924769,162772924769
121982002774,121982002774
121931041207,121931041207
121965560739,121965560739
121922922400,121922922400
121784349725,121784349725
121937782671,121937782671
121981944950,121981944950
121802531600,121802531600
121777636622,121777636622
121773117044,121773117044
121918626463,121918626463
121952220270,121952220270
121952235591,121952235591
121759666349,121759666349
121823385251,121823385251
121955207772,121955207772
121935963554,121935963554
121916947109,121916947109
121924072300,121924072300
161436826551,161436826551
121957450076,121957450076
121916391770,121916391770
121981793944,121981793944
121928707187,121928707187
121937715245,121937715245
121931029169,121931029169
121963892890,121963892890
121920830096,121920830096
121970381725,121970381725
121920603193,121920603193
121782179247,121782179247
121768941604,121768941604
121981586568,121981586568
121780163181,121780163181
121759357530,121759357530
121826039343,121826039343
123464456452,123464456452
121982421765,121982421765
121773901942,121773901942
121773587596,121773587596
121939162937,121939162937
121973763715,121973763715
121772966791,121772966791
121760754008,121760754008
121769565459,121769565459
162155773607,162155773607
162154999429,162154999429
162118129535,162118129535
162026645390,162026645390
162026122026,162026122026
162021881434,162021881434
162021857380,162021857380
162020158278,162020158278
161988781497,161988781497
161971911451,161971911451
161954561082,161954561082
161919898989,161919898989
161685178275,161685178275
161683627088,161683627088
161680869514,161680869514
161675128450,161675128450
161675055716,161675055716
161674277781,161674277781
161673273631,161673273631
161673250707,161673250707
161672765559,161672765559
161670433285,161670433285
161668898401,161668898401
161668249891,161668249891
161663833095,161663833095
161599896376,161599896376
160714281034,160714281034
160713485574,160713485574
160706738768,160706738768
160682831377,160682831377
160230726492,160230726492
160044313396,160044313396
159945718961,159945718961
155504684215,155504684215
152685532085,152685532085
152381674906,152381674906
152381665901,152381665901
152381555616,152381555616
152381538230,152381538230
152381538160,152381538160
152381505841,152381505841
152381417821,152381417821
152381403050,152381403050
152380517184,152380517184
152380325728,152380325728
152378999841,152378999841
152378628697,152378628697
152378604956,152378604956
152378433390,152378433390
152378398506,152378398506
152378339900,152378339900
152378053282,152378053282
152378053028,152378053028
152377820991,152377820991
152377803124,152377803124
152377542482,152377542482
152376778804,152376778804
152354422864,152354422864
152320546688,152320546688
152318025617,152318025617
151396306482,151396306482
151395307402,151395307402
151393025161,151393025161
150279091025,150279091025
150276915300,150276915300
150276895270,150276895270
150276554824,150276554824
150276515373,150276515373
150272947026,150272947026
150266616329,150266616329
150242708334,150242708334
149637664314,149637664314
149636080289,149636080289
149619663426,149619663426
149618731653,149618731653
149615163061,149615163061
149613921192,149613921192
149608049154,149608049154
149608042576,149608042576
149607730994,149607730994
142365901670,142365901670
140902255655,140902255655
140875736346,140875736346
140869303943,140869303943
140578478929,140578478929
138021944999,138021944999
134711127209,134711127209
134367398932,134367398932
134356381063,134356381063
134083871034,134083871034
133760796828,133760796828
133758289059,133758289059
133221226596,133221226596
133029170098,133029170098
133017928092,133017928092
133016528032,133016528032
133014701947,133014701947
132772308808,132772308808
132764782923,132764782923
132508299634,132508299634
132483348587,132483348587
132245456175,132245456175
132235053481,132235053481
131974488683,131974488683
131817771905,131817771905
131817235610,131817235610
131804311639,131804311639
131785586841,131785586841
131605941935,131605941935
131553747201,131553747201
131553051036,131553051036
131552918423,131552918423
131530780005,131530780005
131529904973,131529904973
131529904907,131529904907
131529678771,131529678771
131528836384,131528836384
131528244256,131528244256
131528144230,131528144230
131528104474,131528104474
131528056943,131528056943
131527829045,131527829045
131527395076,131527395076
131527297605,131527297605
131526848860,131526848860
131526190643,131526190643
131525718021,131525718021
131524302739,131524302739
131524290230,131524290230
131524109922,131524109922
131507795857,131507795857
131507395601,131507395601
131506418607,131506418607
131505587107,131505587107
131504876182,131504876182
131504772731,131504772731
131504752730,131504752730
131504600398,131504600398
131503862062,131503862062
131502945458,131502945458
131502871636,131502871636
131502646364,131502646364
131502597289,131502597289
131502414759,131502414759
131502364313,131502364313
131500541792,131500541792
131500504429,131500504429
131499799335,131499799335
131499798680,131499798680
131498648632,131498648632
131498599008,131498599008
131498325863,131498325863
131498325854,131498325854
131498314770,131498314770
131498261355,131498261355
131498006632,131498006632
131497853000,131497853000
131497852478,131497852478
131497782543,131497782543
131497714286,131497714286
131497662047,131497662047
131497650872,131497650872
131497650605,131497650605
131497190777,131497190777
131497141071,131497141071
131496929603,131496929603
131495829850,131495829850
131490421319,131490421319
131490278313,131490278313
131490148765,131490148765
131489566098,131489566098
131489126031,131489126031
131488380702,131488380702
131487932076,131487932076
131487772546,131487772546
131487772180,131487772180
131487163708,131487163708
131487153514,131487153514
131487017849,131487017849
131486902707,131486902707
131486839686,131486839686
131486839363,131486839363
131486765669,131486765669
131486753707,131486753707
131484985142,131484985142
131482821695,131482821695
131482747803,131482747803
131482383270,131482383270
131482256248,131482256248
131482243074,131482243074
131482175533,131482175533
131481482559,131481482559
131481420156,131481420156
131481342769,131481342769
131481342098,131481342098
131480181352,131480181352
131349885360,131349885360
131040075037,131040075037
131039264667,131039264667
131023499620,131023499620
131022380288,131022380288
130867753853,130867753853
130867025586,130867025586
130866871622,130866871622
130866720613,130866720613
130866687519,130866687519
130866645869,130866645869
130866598814,130866598814
130866376614,130866376614
130866315157,130866315157
130865956964,130865956964
130865812382,130865812382
130865812290,130865812290
130865566491,130865566491
130865202042,130865202042
130864454550,130864454550
130864164745,130864164745
130863958823,130863958823
130863656717,130863656717
130863437384,130863437384
130857792859,130857792859
130857421728,130857421728
130857192006,130857192006
130857191950,130857191950
130856971267,130856971267
130856568370,130856568370
130856568095,130856568095
130856517173,130856517173
130856483446,130856483446
130856363823,130856363823
130856353651,130856353651
130855633232,130855633232
130854379414,130854379414
130853786640,130853786640
130851930983,130851930983
130851872068,130851872068
130851821918,130851821918
130850251138,130850251138
130850038433,130850038433
130849895505,130849895505
130848971551,130848971551
130845982059,130845982059
130845962292,130845962292
130845813821,130845813821
130844077241,130844077241
130843846236,130843846236
130843500676,130843500676
130842794415,130842794415
130842581940,130842581940
130842336668,130842336668
130841132954,130841132954
130840258576,130840258576
130839297338,130839297338
130839297328,130839297328
130839263648,130839263648
130838188440,130838188440
130836832297,130836832297
130836254255,130836254255
130834462818,130834462818
130834325171,130834325171
130833725259,130833725259
130833471088,130833471088
130833279673,130833279673
130833100108,130833100108
130832645225,130832645225
130832369184,130832369184
130831407210,130831407210
130830904100,130830904100
130829576501,130829576501
130829411842,130829411842
130829357169,130829357169
130828507697,130828507697
130828147838,130828147838
130827463186,130827463186
130826216514,130826216514
130821421853,130821421853
130821353873,130821353873
130818692496,130818692496
130818257158,130818257158
130816000120,130816000120
130814385810,130814385810
130814213786,130814213786
130814002825,130814002825
130813962536,130813962536
130813440005,130813440005
130811550633,130811550633
130803267959,130803267959
130801359249,130801359249
130801040497,130801040497
130800938243,130800938243
130800909707,130800909707
130800032373,130800032373
130799772829,130799772829
130799646014,130799646014
130799576336,130799576336
130799556902,130799556902
130798840096,130798840096
130795765678,130795765678
130795255068,130795255068
130792520369,130792520369
130791931210,130791931210
130790194849,130790194849
125989043501,125989043501
125985352334,125985352334
125981499271,125981499271
125793732626,125793732626
125554899359,125554899359
125161590684,125161590684
125123967745,125123967745
125123435937,125123435937
125100411809,125100411809
125083846717,125083846717
125066708632,125066708632
123323700485,123323700485
123316627381,123316627381
123133923420,123133923420
123125680901,123125680901
123124466242,123124466242
123122109029,123122109029
123120826433,123120826433
123120276748,123120276748
123118116680,123118116680
123117276516,123117276516
123116975789,123116975789
123116974599,123116974599
123116511637,123116511637
123116508856,123116508856
123116357895,123116357895
123116354882,123116354882
123114297734,123114297734
123110582885,123110582885
123110274903,123110274903
123110273051,123110273051
123109961619,123109961619
123109822046,123109822046
123109657659,123109657659
123109509467,123109509467
123109356877,123109356877
123109340943,123109340943
123108975482,123108975482
123108970844,123108970844
123108675409,123108675409
123108666113,123108666113
123108354966,123108354966
123107889687,123107889687
123107747138,123107747138
123107590261,123107590261
123107577610,123107577610
123107423114,123107423114
123106973294,123106973294
123106961938,123106961938
123106650386,123106650386
123106352192,123106352192
123106350894,123106350894
123106032993,123106032993
123105263534,123105263534
123104955746,123104955746
123104791053,123104791053
123104494385,123104494385
123104493978,123104493978
123104339798,123104339798
123104330372,123104330372
123103875768,123103875768
123103719034,123103719034
123103562285,123103562285
123103255676,123103255676
123103099277,123103099277
123103091554,123103091554
123102945357,123102945357
123102935220,123102935220
123102480041,123102480041
123102327873,123102327873
123102317494,123102317494
123101851397,123101851397
123101383078,123101383078
123100931901,123100931901
123100622245,123100622245
123100621175,123100621175
123100455946,123100455946
123100303899,123100303899
123100002916,123100002916
123100000623,123100000623
123099694470,123099694470
123099529583,123099529583
123099220399,123099220399
123099075110,123099075110
123099055908,123099055908
123099055907,123099055907
123098920287,123098920287
123098745938,123098745938
123098053724,123098053724
123097900059,123097900059
123097899806,123097899806
123097746456,123097746456
123097581712,123097581712
123097579381,123097579381
123097277349,123097277349
123096970834,123096970834
123096811177,123096811177
123096497434,123096497434
123096343854,123096343854
123096042615,123096042615
123096033202,123096033202
123096030005,123096030005
123095411724,123095411724
123095267483,123095267483
123095257719,123095257719
123095113558,123095113558
123094954343,123094954343
123094947980,123094947980
123094802583,123094802583
123094639627,123094639627
123094490244,123094490244
123094029830,123094029830
123093718701,123093718701
123093710116,123093710116
123093710105,123093710105
123093566219,123093566219
123093561856,123093561856
123093556647,123093556647
123093409391,123093409391
123093099828,123093099828
123091527461,123091527461
123091470485,123091470485
123091018367,123091018367
123090959531,123090959531
123090050349,123090050349
123090025736,123090025736
123090007412,123090007412
123089514675,123089514675
123087859364,123087859364
123085649545,123085649545
123085645926,123085645926
123083736225,123083736225
123082539267,123082539267
123082533404,123082533404
123081349137,123081349137
123080860525,123080860525
123080326192,123080326192
123079820968,123079820968
123079758637,123079758637
123078212099,123078212099
123078150060,123078150060
123076056644,123076056644
123075575150,123075575150
123075546801,123075546801
123062353325,123062353325
123062343220,123062343220
123058666585,123058666585
123045085977,123045085977
123040264764,123040264764
123037828911,123037828911
123036425565,123036425565
123034268707,123034268707
123028751752,123028751752
123028438171,123028438171
123028102404,123028102404
123024165951,123024165951
123018689088,123018689088
123016130432,123016130432
123013613997,123013613997
123010548307,123010548307
123003821461,123003821461
123000528276,123000528276
123000132205,123000132205
122998935477,122998935477
122998837150,122998837150
122998822155,122998822155
122998000973,122998000973
122995104091,122995104091
122994117245,122994117245
122993819435,122993819435
122991730530,122991730530
122991449430,122991449430
122991180969,122991180969
122991110189,122991110189
122990949403,122990949403
122990629726,122990629726
122990300942,122990300942
122988914220,122988914220
122988906335,122988906335
122987246134,122987246134
122986899126,122986899126
122986868044,122986868044
122986838103,122986838103
122985457840,122985457840
122985438376,122985438376
122985204661,122985204661
122985082134,122985082134
122984855122,122984855122
122984807812,122984807812
122984748207,122984748207
122984748192,122984748192
122984686709,122984686709
122984413491,122984413491
122984303981,122984303981
122984145742,122984145742
122984134673,122984134673
122982114823,122982114823
122980544175,122980544175
122980357495,122980357495
122980172322,122980172322
122980156591,122980156591
122977489030,122977489030
122976871609,122976871609
122976859211,122976859211
122976205376,122976205376
122974525719,122974525719
122974192772,122974192772
122974124703,122974124703
122974079271,122974079271
122973984633,122973984633
122973945152,122973945152
122973426234,122973426234
122973384252,122973384252
122973226608,122973226608
122973161128,122973161128
122970727772,122970727772
122966866209,122966866209
122966834045,122966834045
122964778646,122964778646
122964714536,122964714536
122960424499,122960424499
122959416376,122959416376
122959384966,122959384966
